id_obra,chuva_mm
CCbjj-11530,415
CCbjj-11531,126
CCbjj-11532,356
CCbjj-11533,141
CCbjj-11534,266
CCbjj-11535,88
CCbjj-11536,463
CCbjj-11537,303
CCbjj-11538,292
CCbjj-11539,218
CCbjj-11540,411
CCbjj-11541,225
CCbjj-11542,150
CCbjj-11543,174
CCbjj-11544,112
CCbjj-11545,226
CCbjj-11546,388
CCbjj-11547,212
CCbjj-11548,259
CCbjj-11549,42
CCbjj-11550,489
CCbjj-11551,130
CCbjj-11552,481
CCbjj-11553,246
CCbjj-11554,325
CCbjj-11555,172
CCbjj-11556,57
CCbjj-11557,470
CCbjj-11558,221
CCbjj-11559,276
CCbjj-11560,232
CCbjj-11561,250
CCbjj-11562,152
CCbjj-11563,162
CCbjj-11564,347
CCbjj-11565,264
CCbjj-11566,199
CCbjj-11567,351
CCbjj-11568,49
CCbjj-11569,115
CCbjj-11570,453
CCbjj-11571,440
CCbjj-11572,434
CCbjj-11573,150
CCbjj-11574,305
CCbjj-11575,317
CCbjj-11576,211
CCbjj-11577,65
CCbjj-11578,471
CCbjj-11579,141
CCbjj-11580,395
CCbjj-11581,96
CCbjj-11582,229
CCbjj-11583,59
CCbjj-11584,225
CCbjj-11585,164
CCbjj-11586,151
CCbjj-11587,181
CCbjj-11588,294
CCbjj-11589,319
CCbjj-11590,230
CCbjj-11591,84
CCbjj-11592,388
CCbjj-11593,145
CCbjj-11594,108
CCbjj-11595,398
CCbjj-11596,41
CCbjj-11597,87
CCbjj-11598,472
CCbjj-11599,97
CCbjj-11600,302
CCbjj-11601,230
CCbjj-11602,252
CCbjj-11603,443
CCbjj-11604,274
CCbjj-11605,476
CCbjj-11606,475
CCbjj-11607,475
CCbjj-11608,259
CCbjj-11609,47
CCbjj-11610,434
CCbjj-11611,238
CCbjj-11612,192
CCbjj-11613,430
CCbjj-11614,494
CCbjj-11615,118
CCbjj-11616,211
CCbjj-11617,490
CCbjj-11618,181
CCbjj-11619,44
CCbjj-11620,370
CCbjj-11621,281
CCbjj-11622,105
CCbjj-11623,43
CCbjj-11624,204
CCbjj-11625,395
CCbjj-11626,121
CCbjj-11627,246
CCbjj-11628,121
CCbjj-11629,316
CCbjj-11630,129
CCbjj-11631,493
CCbjj-11632,87
CCbjj-11633,197
CCbjj-11634,475
CCbjj-11635,211
CCbjj-11636,217
CCbjj-11637,378
CCbjj-11638,424
CCbjj-11639,183
CCbjj-11640,312
CCbjj-11641,315
CCbjj-11642,338
CCbjj-11643,322
CCbjj-11644,288
CCbjj-11645,273
CCbjj-11646,103
CCbjj-11647,381
CCbjj-11648,98
CCbjj-11649,166
CCbjj-11650,183
CCbjj-11651,448
CCbjj-11652,354
CCbjj-11653,365
CCbjj-11654,490
CCbjj-11655,251
CCbjj-11656,168
CCbjj-11657,150
CCbjj-11658,443
CCbjj-11659,398
CCbjj-11660,434
CCbjj-11661,289
CCbjj-11662,174
CCbjj-11663,473
CCbjj-11664,188
CCbjj-11665,35
CCbjj-11666,254
CCbjj-11667,145
CCbjj-11668,68
CCbjj-11669,136
CCbjj-11670,147
CCbjj-11671,71
CCbjj-11672,335
CCbjj-11673,56
CCbjj-11674,246
CCbjj-11675,135
CCbjj-11676,112
CCbjj-11677,415
CCbjj-11678,350
CCbjj-11679,299
CCbjj-11680,137
CCbjj-11681,44
CCbjj-11682,464
CCbjj-11683,179
CCbjj-11684,343
CCbjj-11685,366
CCbjj-11686,219
CCbjj-11687,463
CCbjj-11688,198
CCbjj-11689,317
CCbjj-11690,190
CCbjj-11691,478
CCbjj-11692,326
CCbjj-11693,112
CCbjj-11694,131
CCbjj-11695,409
CCbjj-11696,144
CCbjj-11697,271
CCbjj-11698,88
CCbjj-11699,128
CCbjj-11700,471
CCbjj-11701,417
CCbjj-11702,104
CCbjj-11703,270
CCbjj-11704,32
CCbjj-11705,404
CCbjj-11706,95
CCbjj-11707,321
CCbjj-11708,180
CCbjj-11709,424
CCbjj-11710,192
CCbjj-11711,276
CCbjj-11712,279
CCbjj-11713,314
CCbjj-11714,346
CCbjj-11715,219
CCbjj-11716,36
CCbjj-11717,48
CCbjj-11718,355
CCbjj-11719,118
CCbjj-11720,237
CCbjj-11721,408
CCbjj-11722,347
CCbjj-11723,308
CCbjj-11724,338
CCbjj-11725,424
CCbjj-11726,382
CCbjj-11727,101
CCbjj-11728,399
CCbjj-11729,246
CCbjj-11730,64
CCbjj-11731,426
CCbjj-11732,483
CCbjj-11733,139
CCbjj-11734,346
CCbjj-11735,196
CCbjj-11736,97
CCbjj-11737,266
CCbjj-11738,456
CCbjj-11739,413
CCbjj-11740,455
CCbjj-11741,301
CCbjj-11742,406
CCbjj-11743,296
CCbjj-11744,117
CCbjj-11745,235
CCbjj-11746,389
CCbjj-11747,92
CCbjj-11748,485
CCbjj-11749,404
CCbjj-11750,316
CCbjj-11751,483
CCbjj-11752,309
CCbjj-11753,212
CCbjj-11754,414
CCbjj-11755,451
CCbjj-11756,469
CCbjj-11757,203
CCbjj-11758,498
CCbjj-11759,163
CCbjj-11760,364
CCbjj-11761,445
CCbjj-11762,367
CCbjj-11763,396
CCbjj-11764,381
CCbjj-11765,169
CCbjj-11766,488
CCbjj-11767,63
CCbjj-11768,95
CCbjj-11769,201
CCbjj-11770,371
CCbjj-11771,50
CCbjj-11772,227
CCbjj-11773,35
CCbjj-11774,297
CCbjj-11775,161
CCbjj-11776,36
CCbjj-11777,105
CCbjj-11778,251
CCbjj-11779,358
CCbjj-11780,36
CCbjj-11781,269
CCbjj-11782,76
CCbjj-11783,307
CCbjj-11784,184
CCbjj-11785,281
CCbjj-11786,256
CCbjj-11787,67
CCbjj-11788,117
CCbjj-11789,299
CCbjj-11790,197
CCbjj-11791,385
CCbjj-11792,234
CCbjj-11793,130
CCbjj-11794,145
CCbjj-11795,79
CCbjj-11796,488
CCbjj-11797,61
CCbjj-11798,354
CCbjj-11799,238
CCbjj-11800,223
CCbjj-11801,116
CCbjj-11802,290
CCbjj-11803,151
CCbjj-11804,325
CCbjj-11805,195
CCbjj-11806,485
CCbjj-11807,283
CCbjj-11808,219
CCbjj-11809,287
CCbjj-11810,325
CCbjj-11811,100
CCbjj-11812,261
CCbjj-11813,463
CCbjj-11814,435
CCbjj-11815,420
CCbjj-11816,410
CCbjj-11817,102
CCbjj-11818,267
CCbjj-11819,280
CCbjj-11820,394
CCbjj-11821,448
CCbjj-11822,387
CCbjj-11823,53
CCbjj-11824,193
CCbjj-11825,338
CCbjj-11826,239
CCbjj-11827,136
CCbjj-11828,439
CCbjj-11829,260
CCbjj-11830,492
CCbjj-11831,341
CCbjj-11832,371
CCbjj-11833,118
CCbjj-11834,72
CCbjj-11835,118
CCbjj-11836,326
CCbjj-11837,118
CCbjj-11838,451
CCbjj-11839,292
CCbjj-11840,325
CCbjj-11841,277
CCbjj-11842,393
CCbjj-11843,437
CCbjj-11844,112
CCbjj-11845,179
CCbjj-11846,331
CCbjj-11847,52
CCbjj-11848,113
CCbjj-11849,369
CCbjj-11850,164
CCbjj-11851,447
CCbjj-11852,424
CCbjj-11853,456
CCbjj-11854,357
CCbjj-11855,387
CCbjj-11856,424
CCbjj-11857,328
CCbjj-11858,310
CCbjj-11859,60
CCbjj-11860,258
CCbjj-11861,285
CCbjj-11862,439
CCbjj-11863,487
CCbjj-11864,356
CCbjj-11865,202
CCbjj-11866,215
CCbjj-11867,93
CCbjj-11868,305
CCbjj-11869,364
CCbjj-11870,109
CCbjj-11871,384
CCbjj-11872,219
CCbjj-11873,474
CCbjj-11874,498
CCbjj-11875,339
CCbjj-11876,320
CCbjj-11877,133
CCbjj-11878,397
CCbjj-11879,319
CCbjj-11880,388
CCbjj-11881,154
CCbjj-11882,158
CCbjj-11883,38
CCbjj-11884,134
CCbjj-11885,123
CCbjj-11886,50
CCbjj-11887,239
CCbjj-11888,51
CCbjj-11889,393
CCbjj-11890,375
CCbjj-11891,233
CCbjj-11892,444
CCbjj-11893,66
CCbjj-11894,284
CCbjj-11895,264
CCbjj-11896,461
CCbjj-11897,159
CCbjj-11898,258
CCbjj-11899,133
CCbjj-11900,173
CCbjj-11901,335
CCbjj-11902,410
CCbjj-11903,308
CCbjj-11904,409
CCbjj-11905,128
CCbjj-11906,35
CCbjj-11907,218
CCbjj-11908,321
CCbjj-11909,179
CCbjj-11910,475
CCbjj-11911,424
CCbjj-11912,151
CCbjj-11913,498
CCbjj-11914,106
CCbjj-11915,202
CCbjj-11916,239
CCbjj-11917,341
CCbjj-11918,458
CCbjj-11919,201
CCbjj-11920,379
CCbjj-11921,134
CCbjj-11922,245
CCbjj-11923,158
CCbjj-11924,258
CCbjj-11925,313
CCbjj-11926,33
CCbjj-11927,417
CCbjj-11928,363
CCbjj-11929,232
CCbjj-11930,116
CCbjj-11931,489
CCbjj-11932,269
CCbjj-11933,343
CCbjj-11934,140
CCbjj-11935,71
CCbjj-11936,285
CCbjj-11937,225
CCbjj-11938,478
CCbjj-11939,272
CCbjj-11940,69
CCbjj-11941,283
CCbjj-11942,103
CCbjj-11943,420
CCbjj-11944,159
CCbjj-11945,244
CCbjj-11946,319
CCbjj-11947,403
CCbjj-11948,149
CCbjj-11949,336
CCbjj-11950,297
CCbjj-11951,272
CCbjj-11952,341
CCbjj-11953,361
CCbjj-11954,266
CCbjj-11955,301
CCbjj-11956,165
CCbjj-11957,199
CCbjj-11958,35
CCbjj-11959,492
CCbjj-11960,462
CCbjj-11961,168
CCbjj-11962,475
CCbjj-11963,187
CCbjj-11964,423
CCbjj-11965,116
CCbjj-11966,47
CCbjj-11967,347
CCbjj-11968,38
CCbjj-11969,102
CCbjj-11970,143
CCbjj-11971,163
CCbjj-11972,109
CCbjj-11973,361
CCbjj-11974,159
CCbjj-11975,494
CCbjj-11976,439
CCbjj-11977,294
CCbjj-11978,290
CCbjj-11979,121
CCbjj-11980,379
CCbjj-11981,174
CCbjj-11982,347
CCbjj-11983,76
CCbjj-11984,324
CCbjj-11985,157
CCbjj-11986,344
CCbjj-11987,496
CCbjj-11988,291
CCbjj-11989,225
CCbjj-11990,400
CCbjj-11991,283
CCbjj-11992,195
CCbjj-11993,213
CCbjj-11994,275
CCbjj-11995,427
CCbjj-11996,365
CCbjj-11997,211
CCbjj-11998,130
CCbjj-11999,189
CCbjj-12000,188
CCbjj-12001,226
CCbjj-12002,174
CCbjj-12003,33
CCbjj-12004,136
CCbjj-12005,245
CCbjj-12006,35
CCbjj-12007,477
CCbjj-12008,187
CCbjj-12009,404
CCbjj-12010,360
CCbjj-12011,120
CCbjj-12012,294
CCbjj-12013,437
CCbjj-12014,305
CCbjj-12015,42
CCbjj-12016,340
CCbjj-12017,121
CCbjj-12018,252
CCbjj-12019,125
CCbjj-12020,256
CCbjj-12021,386
CCbjj-12022,304
CCbjj-12023,332
CCbjj-12024,281
CCbjj-12025,100
CCbjj-12026,352
CCbjj-12027,325
CCbjj-12028,123
CCbjj-12029,87
CCbjj-12030,60
CCbjj-12031,330
CCbjj-12032,133
CCbjj-12033,339
CCbjj-12034,358
CCbjj-12035,127
CCbjj-12036,499
CCbjj-12037,440
CCbjj-12038,81
CCbjj-12039,84
CCbjj-12040,56
CCbjj-12041,382
CCbjj-12042,145
CCbjj-12043,394
CCbjj-12044,202
CCbjj-12045,456
CCbjj-12046,71
CCbjj-12047,273
CCbjj-12048,291
CCbjj-12049,333
CCbjj-12050,471
CCbjj-12051,56
CCbjj-12052,189
CCbjj-12053,195
CCbjj-12054,371
CCbjj-12055,210
CCbjj-12056,490
CCbjj-12057,125
CCbjj-12058,312
CCbjj-12059,265
CCbjj-12060,325
CCbjj-12061,123
CCbjj-12062,192
CCbjj-12063,490
CCbjj-12064,147
CCbjj-12065,475
CCbjj-12066,414
CCbjj-12067,263
CCbjj-12068,184
CCbjj-12069,307
CCbjj-12070,410
CCbjj-12071,140
CCbjj-12072,461
CCbjj-12073,309
CCbjj-12074,274
CCbjj-12075,180
CCbjj-12076,210
CCbjj-12077,320
CCbjj-12078,358
CCbjj-12079,440
CCbjj-12080,36
CCbjj-12081,437
CCbjj-12082,237
CCbjj-12083,157
CCbjj-12084,52
CCbjj-12085,36
CCbjj-12086,341
CCbjj-12087,179
CCbjj-12088,122
CCbjj-12089,433
CCbjj-12090,291
CCbjj-12091,60
CCbjj-12092,134
CCbjj-12093,486
CCbjj-12094,475
CCbjj-12095,374
CCbjj-12096,157
CCbjj-12097,405
CCbjj-12098,71
CCbjj-12099,131
CCbjj-12100,254
CCbjj-12101,42
CCbjj-12102,130
CCbjj-12103,440
CCbjj-12104,368
CCbjj-12105,109
CCbjj-12106,76
CCbjj-12107,470
CCbjj-12108,363
CCbjj-12109,267
CCbjj-12110,289
CCbjj-12111,132
CCbjj-12112,435
CCbjj-12113,396
CCbjj-12114,83
CCbjj-12115,258
CCbjj-12116,158
CCbjj-12117,208
CCbjj-12118,498
CCbjj-12119,143
CCbjj-12120,92
CCbjj-12121,315
CCbjj-12122,120
CCbjj-12123,191
CCbjj-12124,58
CCbjj-12125,97
CCbjj-12126,228
CCbjj-12127,342
CCbjj-12128,489
CCbjj-12129,318
CCbjj-12130,395
CCbjj-12131,131
CCbjj-12132,222
CCbjj-12133,148
CCbjj-12134,447
CCbjj-12135,494
CCbjj-12136,133
CCbjj-12137,79
CCbjj-12138,214
CCbjj-12139,371
CCbjj-12140,334
CCbjj-12141,461
CCbjj-12142,236
CCbjj-12143,108
CCbjj-12144,213
CCbjj-12145,372
CCbjj-12146,169
CCbjj-12147,248
CCbjj-12148,142
CCbjj-12149,85
CCbjj-12150,271
CCbjj-12151,261
CCbjj-12152,166
CCbjj-12153,140
CCbjj-12154,394
CCbjj-12155,442
CCbjj-12156,194
CCbjj-12157,434
CCbjj-12158,148
CCbjj-12159,30
CCbjj-12160,361
CCbjj-12161,94
CCbjj-12162,184
CCbjj-12163,309
CCbjj-12164,373
CCbjj-12165,206
CCbjj-12166,63
CCbjj-12167,132
CCbjj-12168,404
CCbjj-12169,153
CCbjj-12170,342
CCbjj-12171,79
CCbjj-12172,203
CCbjj-12173,295
CCbjj-12174,413
CCbjj-12175,245
CCbjj-12176,120
CCbjj-12177,292
CCbjj-12178,427
CCbjj-12179,256
CCbjj-12180,264
CCbjj-12181,428
CCbjj-12182,336
CCbjj-12183,212
CCbjj-12184,154
CCbjj-12185,393
CCbjj-12186,445
CCbjj-12187,216
CCbjj-12188,386
CCbjj-12189,358
CCbjj-12190,324
CCbjj-12191,460
CCbjj-12192,62
CCbjj-12193,62
CCbjj-12194,67
CCbjj-12195,253
CCbjj-12196,50
CCbjj-12197,98
CCbjj-12198,456
CCbjj-12199,296
CCbjj-12200,217
CCbjj-12201,203
CCbjj-12202,411
CCbjj-12203,485
CCbjj-12204,248
CCbjj-12205,85
CCbjj-12206,326
CCbjj-12207,392
CCbjj-12208,328
CCbjj-12209,81
CCbjj-12210,333
CCbjj-12211,297
CCbjj-12212,164
CCbjj-12213,128
CCbjj-12214,73
CCbjj-12215,163
CCbjj-12216,176
CCbjj-12217,257
CCbjj-12218,391
CCbjj-12219,261
CCbjj-12220,391
CCbjj-12221,429
CCbjj-12222,424
CCbjj-12223,385
CCbjj-12224,88
CCbjj-12225,121
CCbjj-12226,409
CCbjj-12227,145
CCbjj-12228,116
CCbjj-12229,448
CCbjj-12230,89
CCbjj-12231,192
CCbjj-12232,174
CCbjj-12233,196
CCbjj-12234,161
CCbjj-12235,205
CCbjj-12236,484
CCbjj-12237,77
CCbjj-12238,367
CCbjj-12239,393
CCbjj-12240,91
CCbjj-12241,156
CCbjj-12242,52
CCbjj-12243,217
CCbjj-12244,185
CCbjj-12245,134
CCbjj-12246,327
CCbjj-12247,257
CCbjj-12248,195
CCbjj-12249,368
CCbjj-12250,87
CCbjj-12251,476
CCbjj-12252,472
CCbjj-12253,50
CCbjj-12254,79
CCbjj-12255,415
CCbjj-12256,272
CCbjj-12257,366
CCbjj-12258,360
CCbjj-12259,298
CCbjj-12260,85
CCbjj-12261,249
CCbjj-12262,46
CCbjj-12263,330
CCbjj-12264,338
CCbjj-12265,117
CCbjj-12266,66
CCbjj-12267,171
CCbjj-12268,142
CCbjj-12269,227
CCbjj-12270,454
CCbjj-12271,213
CCbjj-12272,457
CCbjj-12273,435
CCbjj-12274,369
CCbjj-12275,436
CCbjj-12276,201
CCbjj-12277,445
CCbjj-12278,243
CCbjj-12279,260
CCbjj-12280,143
CCbjj-12281,372
CCbjj-12282,412
CCbjj-12283,113
CCbjj-12284,194
CCbjj-12285,331
CCbjj-12286,68
CCbjj-12287,279
CCbjj-12288,136
CCbjj-12289,447
CCbjj-12290,366
CCbjj-12291,492
CCbjj-12292,114
CCbjj-12293,151
CCbjj-12294,286
CCbjj-12295,394
CCbjj-12296,195
CCbjj-12297,383
CCbjj-12298,442
CCbjj-12299,223
CCbjj-12300,433
CCbjj-12301,71
CCbjj-12302,86
CCbjj-12303,265
CCbjj-12304,400
CCbjj-12305,362
CCbjj-12306,37
CCbjj-12307,244
CCbjj-12308,88
CCbjj-12309,269
CCbjj-12310,424
CCbjj-12311,372
CCbjj-12312,273
CCbjj-12313,65
CCbjj-12314,313
CCbjj-12315,110
CCbjj-12316,101
CCbjj-12317,30
CCbjj-12318,378
CCbjj-12319,465
CCbjj-12320,288
CCbjj-12321,298
CCbjj-12322,382
CCbjj-12323,308
CCbjj-12324,244
CCbjj-12325,319
CCbjj-12326,183
CCbjj-12327,290
CCbjj-12328,421
CCbjj-12329,110
CCbjj-12330,410
CCbjj-12331,182
CCbjj-12332,468
CCbjj-12333,57
CCbjj-12334,293
CCbjj-12335,264
CCbjj-12336,409
CCbjj-12337,304
CCbjj-12338,170
CCbjj-12339,439
CCbjj-12340,196
CCbjj-12341,336
CCbjj-12342,291
CCbjj-12343,298
CCbjj-12344,81
CCbjj-12345,276
CCbjj-12346,372
CCbjj-12347,65
CCbjj-12348,407
CCbjj-12349,136
CCbjj-12350,430
CCbjj-12351,478
CCbjj-12352,72
CCbjj-12353,170
CCbjj-12354,121
CCbjj-12355,220
CCbjj-12356,212
CCbjj-12357,235
CCbjj-12358,397
CCbjj-12359,171
CCbjj-12360,228
CCbjj-12361,130
CCbjj-12362,70
CCbjj-12363,456
CCbjj-12364,220
CCbjj-12365,367
CCbjj-12366,198
CCbjj-12367,38
CCbjj-12368,259
CCbjj-12369,177
CCbjj-12370,434
CCbjj-12371,131
CCbjj-12372,385
CCbjj-12373,54
CCbjj-12374,264
CCbjj-12375,479
CCbjj-12376,315
CCbjj-12377,413
CCbjj-12378,101
CCbjj-12379,54
CCbjj-12380,285
CCbjj-12381,123
CCbjj-12382,187
CCbjj-12383,490
CCbjj-12384,60
CCbjj-12385,125
CCbjj-12386,321
CCbjj-12387,198
CCbjj-12388,90
CCbjj-12389,442
CCbjj-12390,447
CCbjj-12391,48
CCbjj-12392,290
CCbjj-12393,177
CCbjj-12394,491
CCbjj-12395,264
CCbjj-12396,314
CCbjj-12397,32
CCbjj-12398,369
CCbjj-12399,54
CCbjj-12400,262
CCbjj-12401,354
CCbjj-12402,84
CCbjj-12403,469
CCbjj-12404,442
CCbjj-12405,271
CCbjj-12406,154
CCbjj-12407,326
CCbjj-12408,159
CCbjj-12409,35
CCbjj-12410,257
CCbjj-12411,216
CCbjj-12412,222
CCbjj-12413,316
CCbjj-12414,376
CCbjj-12415,394
CCbjj-12416,130
CCbjj-12417,75
CCbjj-12418,89
CCbjj-12419,75
CCbjj-12420,304
CCbjj-12421,286
CCbjj-12422,252
CCbjj-12423,47
CCbjj-12424,420
CCbjj-12425,398
CCbjj-12426,445
CCbjj-12427,256
CCbjj-12428,253
CCbjj-12429,344
CCbjj-12430,94
CCbjj-12431,297
CCbjj-12432,202
CCbjj-12433,181
CCbjj-12434,467
CCbjj-12435,289
CCbjj-12436,108
CCbjj-12437,253
CCbjj-12438,309
CCbjj-12439,52
CCbjj-12440,374
CCbjj-12441,462
CCbjj-12442,247
CCbjj-12443,306
CCbjj-12444,227
CCbjj-12445,179
CCbjj-12446,151
CCbjj-12447,138
CCbjj-12448,260
CCbjj-12449,258
CCbjj-12450,232
CCbjj-12451,322
CCbjj-12452,315
CCbjj-12453,316
CCbjj-12454,318
CCbjj-12455,394
CCbjj-12456,105
CCbjj-12457,440
CCbjj-12458,279
CCbjj-12459,107
CCbjj-12460,284
CCbjj-12461,402
CCbjj-12462,343
CCbjj-12463,414
CCbjj-12464,93
CCbjj-12465,138
CCbjj-12466,143
CCbjj-12467,398
CCbjj-12468,357
CCbjj-12469,357
CCbjj-12470,261
CCbjj-12471,55
CCbjj-12472,375
CCbjj-12473,206
CCbjj-12474,497
CCbjj-12475,457
CCbjj-12476,72
CCbjj-12477,78
CCbjj-12478,209
CCbjj-12479,356
CCbjj-12480,189
CCbjj-12481,135
CCbjj-12482,340
CCbjj-12483,142
CCbjj-12484,279
CCbjj-12485,47
CCbjj-12486,152
CCbjj-12487,499
CCbjj-12488,472
CCbjj-12489,314
CCbjj-12490,189
CCbjj-12491,211
CCbjj-12492,113
CCbjj-12493,316
CCbjj-12494,200
CCbjj-12495,198
CCbjj-12496,421
CCbjj-12497,328
CCbjj-12498,464
CCbjj-12499,165
CCbjj-12500,154
CCbjj-12501,38
CCbjj-12502,107
CCbjj-12503,459
CCbjj-12504,62
CCbjj-12505,343
CCbjj-12506,108
CCbjj-12507,251
CCbjj-12508,379
CCbjj-12509,261
CCbjj-12510,444
CCbjj-12511,482
CCbjj-12512,112
CCbjj-12513,333
CCbjj-12514,391
CCbjj-12515,168
CCbjj-12516,413
CCbjj-12517,359
CCbjj-12518,397
CCbjj-12519,157
CCbjj-12520,385
CCbjj-12521,446
CCbjj-12522,474
CCbjj-12523,117
CCbjj-12524,300
CCbjj-12525,58
CCbjj-12526,260
CCbjj-12527,184
CCbjj-12528,305
CCbjj-12529,449
CCbjj-12530,43
CCbjj-12531,66
CCbjj-12532,386
CCbjj-12533,245
CCbjj-12534,78
CCbjj-12535,264
CCbjj-12536,449
CCbjj-12537,471
CCbjj-12538,279
CCbjj-12539,44
CCbjj-12540,452
CCbjj-12541,34
CCbjj-12542,126
CCbjj-12543,260
CCbjj-12544,330
CCbjj-12545,414
CCbjj-12546,332
CCbjj-12547,319
CCbjj-12548,165
CCbjj-12549,267
CCbjj-12550,83
CCbjj-12551,116
CCbjj-12552,257
CCbjj-12553,89
CCbjj-12554,490
CCbjj-12555,322
CCbjj-12556,459
CCbjj-12557,303
CCbjj-12558,39
CCbjj-12559,280
CCbjj-12560,97
CCbjj-12561,228
CCbjj-12562,115
CCbjj-12563,392
CCbjj-12564,361
CCbjj-12565,437
CCbjj-12566,332
CCbjj-12567,66
CCbjj-12568,229
CCbjj-12569,497
CCbjj-12570,72
CCbjj-12571,239
CCbjj-12572,310
CCbjj-12573,271
CCbjj-12574,372
CCbjj-12575,175
CCbjj-12576,464
CCbjj-12577,281
CCbjj-12578,331
CCbjj-12579,232
CCbjj-12580,472
CCbjj-12581,196
CCbjj-12582,363
CCbjj-12583,397
CCbjj-12584,283
CCbjj-12585,371
CCbjj-12586,266
CCbjj-12587,451
CCbjj-12588,212
CCbjj-12589,364
CCbjj-12590,290
CCbjj-12591,142
CCbjj-12592,418
CCbjj-12593,406
CCbjj-12594,207
CCbjj-12595,327
CCbjj-12596,432
CCbjj-12597,191
CCbjj-12598,338
CCbjj-12599,493
CCbjj-12600,50
CCbjj-12601,330
CCbjj-12602,89
CCbjj-12603,466
CCbjj-12604,48
CCbjj-12605,320
CCbjj-12606,367
CCbjj-12607,278
CCbjj-12608,43
CCbjj-12609,115
CCbjj-12610,132
CCbjj-12611,251
CCbjj-12612,297
CCbjj-12613,206
CCbjj-12614,233
CCbjj-12615,32
CCbjj-12616,148
CCbjj-12617,133
CCbjj-12618,381
CCbjj-12619,184
CCbjj-12620,249
CCbjj-12621,495
CCbjj-12622,402
CCbjj-12623,182
CCbjj-12624,428
CCbjj-12625,400
CCbjj-12626,269
CCbjj-12627,56
CCbjj-12628,300
CCbjj-12629,187
CCbjj-12630,232
CCbjj-12631,216
CCbjj-12632,458
CCbjj-12633,210
CCbjj-12634,107
CCbjj-12635,330
CCbjj-12636,377
CCbjj-12637,229
CCbjj-12638,474
CCbjj-12639,296
CCbjj-12640,107
CCbjj-12641,208
CCbjj-12642,140
CCbjj-12643,243
CCbjj-12644,231
CCbjj-12645,257
CCbjj-12646,452
CCbjj-12647,53
CCbjj-12648,163
CCbjj-12649,62
CCbjj-12650,435
CCbjj-12651,345
CCbjj-12652,433
CCbjj-12653,40
CCbjj-12654,144
CCbjj-12655,320
CCbjj-12656,448
CCbjj-12657,94
CCbjj-12658,391
CCbjj-12659,375
CCbjj-12660,235
CCbjj-12661,462
CCbjj-12662,95
CCbjj-12663,459
CCbjj-12664,162
CCbjj-12665,196
CCbjj-12666,108
CCbjj-12667,498
CCbjj-12668,250
CCbjj-12669,464
CCbjj-12670,434
CCbjj-12671,195
CCbjj-12672,449
CCbjj-12673,299
CCbjj-12674,446
CCbjj-12675,52
CCbjj-12676,101
CCbjj-12677,241
CCbjj-12678,195
CCbjj-12679,332
CCbjj-12680,93
CCbjj-12681,259
CCbjj-12682,460
CCbjj-12683,286
CCbjj-12684,327
CCbjj-12685,353
CCbjj-12686,491
CCbjj-12687,243
CCbjj-12688,233
CCbjj-12689,54
CCbjj-12690,145
CCbjj-12691,397
CCbjj-12692,214
CCbjj-12693,209
CCbjj-12694,420
CCbjj-12695,420
CCbjj-12696,469
CCbjj-12697,452
CCbjj-12698,483
CCbjj-12699,112
CCbjj-12700,268
CCbjj-12701,471
CCbjj-12702,180
CCbjj-12703,281
CCbjj-12704,147
CCbjj-12705,167
CCbjj-12706,393
CCbjj-12707,485
CCbjj-12708,193
CCbjj-12709,484
CCbjj-12710,404
CCbjj-12711,160
CCbjj-12712,101
CCbjj-12713,362
CCbjj-12714,426
CCbjj-12715,205
CCbjj-12716,141
CCbjj-12717,95
CCbjj-12718,160
CCbjj-12719,92
CCbjj-12720,44
CCbjj-12721,159
CCbjj-12722,474
CCbjj-12723,472
CCbjj-12724,174
CCbjj-12725,296
CCbjj-12726,290
CCbjj-12727,355
CCbjj-12728,352
CCbjj-12729,308
CCbjj-12730,125
CCbjj-12731,92
CCbjj-12732,417
CCbjj-12733,268
CCbjj-12734,58
CCbjj-12735,174
CCbjj-12736,192
CCbjj-12737,205
CCbjj-12738,370
CCbjj-12739,116
CCbjj-12740,333
CCbjj-12741,338
CCbjj-12742,478
CCbjj-12743,146
CCbjj-12744,232
CCbjj-12745,286
CCbjj-12746,164
CCbjj-12747,262
CCbjj-12748,106
CCbjj-12749,403
CCbjj-12750,113
CCbjj-12751,227
CCbjj-12752,315
CCbjj-12753,398
CCbjj-12754,401
CCbjj-12755,99
CCbjj-12756,127
CCbjj-12757,128
CCbjj-12758,113
CCbjj-12759,195
CCbjj-12760,187
CCbjj-12761,126
CCbjj-12762,339
CCbjj-12763,373
CCbjj-12764,429
CCbjj-12765,133
CCbjj-12766,301
CCbjj-12767,312
CCbjj-12768,129
CCbjj-12769,307
CCbjj-12770,428
CCbjj-12771,75
CCbjj-12772,414
CCbjj-12773,441
CCbjj-12774,190
CCbjj-12775,129
CCbjj-12776,428
CCbjj-12777,342
CCbjj-12778,355
CCbjj-12779,225
CCbjj-12780,471
CCbjj-12781,305
CCbjj-12782,33
CCbjj-12783,39
CCbjj-12784,292
CCbjj-12785,342
CCbjj-12786,419
CCbjj-12787,340
CCbjj-12788,188
CCbjj-12789,349
CCbjj-12790,449
CCbjj-12791,120
CCbjj-12792,42
CCbjj-12793,104
CCbjj-12794,402
CCbjj-12795,358
CCbjj-12796,485
CCbjj-12797,218
CCbjj-12798,39
CCbjj-12799,479
CCbjj-12800,181
